172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Caudio%20onloadstart%3Dalert%281%29%3E%3Csource%3E%3C%2Faudio%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Cdetails%20ontoggle%3Dalert%281%29%20open%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Cmarquee%20onstart%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Cdiv%20onmouseenter%3Dalert%281%29%3Ehover%3C%2Fdiv%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Cform%20onsubmit%3Dalert%281%29%3E%3Cinput%20type%3Dsubmit%3E%3C%2Fform%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:58 +0000] "GET /rest/products/search?q=%3Cbutton%20onclick%3Dalert%281%29%3Eclick%3C%2Fbutton%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Cobject%20onerror%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Cbody%20onpageshow%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Canimate%20onbegin%3Dalert%281%29%20attributeName%3Dx%20dur%3D1s%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Cset%20onbegin%3Dalert%281%29%20attributeName%3Dx%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Ciframe%20onload%3Dalert%281%29%20src%3Dabout%3Ablank%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Clink%20rel%3Dstylesheet%20onerror%3Dalert%281%29%20href%3D%2F%2Fdoesnotexist.invalid%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Cscr%3Cscript%3Eipt%3Ealert%281%29%3C%2Fscr%3C%2Fscript%3Eipt%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:26:59 +0000] "GET /rest/products/search?q=%3Cimg%20src%3D%22x%22%20onerror%3D%22%26%2397%3Blert%281%29%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Cscript%3Ealert%26lpar%3B1%26rpar%3B%3C%2Fscript%3E%3C%2Fsvg%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onERROR%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3CIMG%20SRC%3Dx%20OnErRoR%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Ca%20href%3Dj%26%2397%3Bvascript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Ca%20href%3D%22jav%26%23x09%3Bascript%3Aalert%281%29%22%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Ca%20href%3D%22jav%26%23x0A%3Bascript%3Aalert%281%29%22%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Ca%20href%3D%22jav%26%23x0D%3Bascript%3Aalert%281%29%22%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Cform%3E%3Cbutton%20formaction%3Djavascript%3Aalert%281%29%3Eclick%3C%2Fbutton%3E%3C%2Fform%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:00 +0000] "GET /rest/products/search?q=%3Cembed%20src%3Djavascript%3Aalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Ca%20xlink%3Ahref%3Djavascript%3Aalert%281%29%3E%3Crect%20width%3D100%20height%3D100%3E%3C%2Fa%3E%3C%2Fsvg%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cmath%20href%3Djavascript%3Aalert%281%29%3Eclick%3C%2Fmath%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cimg%20%22%22%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cscript%3Ealert%281%29%3C%21-- HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3C%21--%3Cimg%20src%3D%22--%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Burl%3Djavascript%3Aalert%281%29%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cscript%3Ewindow.onerror%3Dalert%3Bthrow%201%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:01 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3Dlocation%3D%27javascript%3Aalert%281%29%27%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Cinput%20autofocus%20onfocus%3Dalert%281%29%2F%2F%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Ca%20href%3D%26%23x6A%3Bavascript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Ca%20href%3Djav%26%23x61%3Bscript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Ca%20href%3Djav%26%239%3Bascript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Ca%20href%3Djav%26%2310%3Bascript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Ca%20href%3Djav%26%2312%3Bascript%3Aalert%281%29%3Eclick%3C%2Fa%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3D%26%23x61%3Blert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:02 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3D%26%230000097%3Blert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3Dalert%26%23x28%3B1%26%23x29%3B%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%09%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cimg%20src%3D%60x%60%20onerror%3D%60alert%281%29%60%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cscript%3E%2F%2F%250aalert%281%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cscript%3Ealert%281%2F%2F%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cscript%3Ealert%601%60%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Ciframe%20src%3DjAvAsCrIpT%3Aalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3Dwindow.alert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:03 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3D%28alert%29%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Csvg%20onload%3Dalert%26%2340%3B1%26%2341%3B%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Cscript%3E%2F%2A%250a%2A%2Falert%281%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%252522%25253E%25253Cscript%25253Ealert%281%29%25253C%25252Fscript%25253E HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Cimg%20src%3Dx%20onerror%3Deval%28%27%5Cx61%5Cx6c%5Cx65%5Cx72%5Cx74%5Cx28%5Cx31%5Cx29%27%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Cmath%3E%3Cmtext%3E%3C%2Ftable%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Cnoscript%3E%3Cp%20title%3D%22%3C%2Fnoscript%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Cdesc%3E%3C%21%5BCDATA%5B%3C%2Fdesc%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%5D%5D%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:04 +0000] "GET /rest/products/search?q=%3Cform%3E%3Cmath%3E%3Cmtext%3E%3C%2Fform%3E%3Cform%3E%3Cmglyph%3E%3Csvg%3E%3Cmtext%3E%3Ctextarea%3E%3Cpath%20id%3D%22%3C%2Ftextarea%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Csvg%3E%3CforeignObject%3E%3Cdiv%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F1999%2Fxhtml%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%3C%2Fdiv%3E%3C%2FforeignObject%3E%3C%2Fsvg%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Cxmp%3E%3Cp%20title%3D%22%3C%2Fxmp%3E%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Ctemplate%20id%3Dx%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%3C%2Ftemplate%3E%3Cscript%3Edocument.body.appendChild%28document.getElementById%28%27x%27%29.content%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Ciframe%20srcdoc%3D%22%26lt%3Bscript%26gt%3Btop.alert%281%29%26lt%3B%2Fscript%26gt%3B%22%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Cscript%3Ewith%28window%29alert%281%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Cset%20attributeName%3Donload%20to%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Canimatetransform%20onbegin%3Dalert%281%29%20attributeName%3Dtransform%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:05 +0000] "GET /rest/products/search?q=%3Cscript%3EObject.defineProperty%28window%2C%22x%22%2C%7Bget%3Afunction%28%29%7Balert%281%29%7D%7D%29%3Bx%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cframeset%20onload%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cinput%20name%3Dattributes%3E%3Cform%3E%3Cbutton%20formaction%3Djavascript%3Aalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cscript%3E%28%7Bget%20x%28%29%7Balert%281%29%7D%7D%29.x%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cscript%3EFunction.prototype.call.call%28alert%2Cwindow%2C1%29%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cscript%3EProxy%26%26new%20Proxy%28%7B%7D%2C%7Bget%28%29%7Balert%281%29%7D%7D%29%2B%27%27%3C%2Fscript%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cstyle%3E%40keyframes%20x%7B%7D%3C%2Fstyle%3E%3Cp%20style%3D%22animation%3Ax%201s%22%20onanimationstart%3Dalert%281%29%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Cdetails%20open%20ontoggle%3Dalert%281%29%20id%3Dx%3E%3Csummary%3Ex%3C%2Fsummary%3E%3C%2Fdetails%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=%3Csvg%3E%3Cuse%20href%3D%22data%3Aimage%2Fsvg%2Bxml%2C%3Csvg%20id%3D%27x%27%20xmlns%3D%27http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%27%3E%3Cscript%3Ealert%281%29%3C%5C%2Fscript%3E%3C%2Fsvg%3E%23x%22%2F%3E HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:06 +0000] "GET /rest/products/search?q=select%20your%20preferred%20juice%20flavour HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=select%20from%20our%20range%20of%20smoothies HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=select%20size%20small%20medium%20or%20large HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=select%20delivery%20or%20collection HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=union%20of%20tropical%20fruit%20flavours HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=union%20blend%20of%20apple%20and%20mango HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=union%20of%20fresh%20pressed%20ingredients HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:07 +0000] "GET /rest/products/search?q=drop%20the%20price%20on%20bulk%20orders HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=drop%20shipping%20available%20on%20all%20orders HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=insert%20your%20discount%20code%20here HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=insert%20name%20for%20personalised%20bottle HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=delete%20my%20saved%20address HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=delete%20account%20request HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=update%20my%20delivery%20preferences HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=update%20billing%20address HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:08 +0000] "GET /rest/products/search?q=where%20to%20find%20organic%20juice%20near%20me HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=where%20is%20my%20order HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=where%20do%20you%20source%20your%20fruit HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=having%20trouble%20with%20my%20login HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=having%20issues%20with%20checkout HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=order%20by%20price%20low%20to%20high HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=order%20by%20rating HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=order%20by%20newest%20arrivals HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:09 +0000] "GET /rest/products/search?q=group%20by%20category HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=null%20value%20in%20discount%20field HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=and%20more%20flavours%20coming%20soon HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=and%20free%20delivery%20on%20orders%20over%2020 HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=or%20call%20us%20on%2001234%20567890 HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=or%20visit%20our%20store HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=1%20litre%20bottle%20of%20apple%20juice HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=1%3D1%20promotion%20buy%20one%20get%20one%20free HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:10 +0000] "GET /rest/products/search?q=like%20for%20like%20price%20match%20guarantee HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=from%20farm%20to%20bottle%20fresh%20juice HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=from%20our%20organic%20range HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=join%20our%20loyalty%20program HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=inner%20join%20newsletter%20for%20offers HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=table%20of%20nutritional%20information HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=column%20of%20the%20week%20feature HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=exec%20chef%20recommended%20juices HTTP/1.1" 403 146 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:11 +0000] "GET /rest/products/search?q=cast%20iron%20cold%20press%20method HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=sleep%20aid%20chamomile%20and%20honey%20blend HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=sleep%20support%20herbal%20drink HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=benchmark%20quality%20certified%20organic HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=version%202%20of%20our%20classic%20recipe HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=char%20grilled%20pineapple%20smoothie HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=ascii%20art%20on%20our%20packaging HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:12 +0000] "GET /rest/products/search?q=hex%20colour%20codes%20for%20our%20branding HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:13 +0000] "GET /rest/products/search?q=information%20about%20allergens HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:13 +0000] "GET /rest/products/search?q=schema%20for%20our%20loyalty%20points HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
172.18.0.1 - - [06/Apr/2026:21:27:13 +0000] "GET /rest/products/search?q=database%20of%20nutritional%20values HTTP/1.1" 200 30 "-" "python-requests/2.31.0" "-"
